id,title,author,authors,isbn13,isbn10,price,publisher,pubyear,subjects,lexile,pages,dimensions
439,Florida Frenzy,Harry E. Crews,Harry E. Crews,9.78081E+12,813007267,$12.79,University Press of Florida,1982,"American Essays, Regional American Anthologies",,138,6.11 (w) x 8.99 (h) x 0.44 (d)
425,A Kentucky Christmas,George Ella Lyon,"George Ella Lyon, Harriette Simpson Arnow, Dianne Aprile",9.78081E+12,813122791,$28.00,University Press of Kentucky,2003,"Religion, Holidays",,,
443,Listen Here: Women Writing in Appalachia,Sandra L. Ballard,"Sandra L. Ballard, Patricia L. Hudson",9.78081E+12,813190665,$35.00,University Press of Kentucky,2004,"American Literature Anthologies, Anthologies",,712,1.41 (w) x 6.14 (h) x 9.21 (d)
4,Unchained Voices: An Anthology of Black Authors in the English-Speaking World of the Eighteenth Century,Vincent Carretta,Vincent Carretta,9.78081E+12,813190762,$30.00,University Press of Kentucky,2003,"United States History - African American History, African American History, African Diaspora History, American Literature Anthologies, Anthologies, Ethnic & Minority Studies, United States History - 18th Century - General & Miscellaneous, Africana - Afric",,416,6.10 (w) x 9.40 (h) x 1.10 (d)
493,Mississippi Writers: An Anthology,Dorothy Abbott,Dorothy Abbott,9.78088E+12,878054790,,University Press of Mississippi,1991,Literary Criticism,,,
242,Conversations with Mexican American Writers: Languages and Literatures in the Borderlands,Elisabeth Mermann-Jozwiak,"Elisabeth Mermann-Jozwiak, Nancy Sullivan",9.7816E+12,1604732148,,University Press of Mississippi,2009,"Literary Criticism, American",,,
323,Orpheus and Company: Contemporary Poems on Greek Mythology,Deborah De Nicola,Deborah De Nicola,9.78087E+12,874519187,$26.69,University Press of New England,1999,"Poetry Anthologies, Poetry - General & Miscellaneous, American Poetry, English Poetry, Greco-Roman Folklore & Mythology, English & Irish Literature Anthologies, American Literature Anthologies",,356,6.00 (w) x 9.00 (h) x 0.79 (d)
8,Violence in Francophone African and Caribbean Women's Literature,Marie-Chantal Kalisa,Marie-Chantal Kalisa,9.7808E+12,803211023,$45.00,UNP - Nebraska,2009,"Literary Criticism - General & Miscellaneous, Caribbean Fiction & Prose Literature - Literary Criticism, African Literature Anthologies",,236,5.80 (w) x 8.60 (h) x 1.00 (d)
490,"Roots of African American Drama: An Anthology of Early Plays, 1858-1938",Leo Hamalian,"Leo Hamalian, James Vernon Hatch, George C. Wolfe",9.78081E+12,814321429,$21.95,Wayne State University Press,1992,"Drama, American",,,
426,The Little Big Book of California,Natasha Tabori Fried,"Natasha Tabori Fried, Lena Tabori",9.78193E+12,1932183701,$22.48,Welcome Enterprises,2005,Regional American Anthologies,,352,6.93 (w) x 6.71 (h) x 1.64 (d)
161,The Unswept Path: Contemporary American Haiku,John Brandi,"John Brandi, Dennis Maloney",9.78189E+12,1893996387,$15.00,White Pine Press,2005,"Poetry, Anthologies (multiple authors)",,,
356,American Gothic: An Anthology 1787-1916 (Blackwell Anthologies Series),Crow,"Crow, Charles L. Crow",9.78063E+12,631206523,$61.43,"Wiley, John & Sons, Incorporated",1999,"American & Canadian Literature, American Literature Anthologies, General & Miscellaneous Literature Anthologies, General & Miscellaneous Literary Criticism, Unexplained Phenomena, Literary Movements",,496,9.61 (w) x 6.69 (h) x 1.00 (d)
241,A Companion to African American Literature,Gene A. Jarrett,Gene A. Jarrett,9.78141E+12,1405188626,$149.95,"Wiley, John & Sons, Incorporated",2010,"Literary Criticism, American",,,
327,Paradise Road: Jack Kerouac's Lost Highway and My Search for America,Jay Atkinson,Jay Atkinson,9.78047E+12,470237694,$20.10,"Wiley, John & Sons, Incorporated",2010,"20th Century American Literature - Post WWII - Literary Criticism, U.S. Authors - 20th Century - Literary Biography, General & Miscellaneous Americas History, American Literature Anthologies, General & Miscellaneous Literary Biography",,272,6.30 (w) x 9.30 (h) x 1.10 (d)
14,Step into a World: A Global Anthology of the New Black Literature,Kevin Powell,"Kevin Powell, Powell",9.78047E+12,471380601,$26.31,"Wiley, John & Sons, Incorporated",2000,"Peoples & Cultures - American Anthologies, Literature Anthologies - General & Miscellaneous, African Literature Anthologies, African Diaspora (outside U.S.) - General & Miscellaneous, English & Irish Literature Anthologies",,496,6.48 (w) x 9.55 (h) x 1.48 (d)
257,Modernism: An Anthology,Lawrence Rainey,"Lawrence Rainey, Blackwell Publishers",9.78063E+12,631204490,$50.48,"Wiley, John & Sons, Incorporated",2005,"Modernism - Literary Movements, English & Irish Literature Anthologies, American Literature Anthologies",,1216,6.80 (w) x 9.72 (h) x 1.90 (d)
362,"Why Freedom Matters: The Spirit of the Declaration of Independence in Prose, Poetry, and Song from 1776 to the Present",Daniel Katz,"Daniel Katz, Katz",9.78076E+12,761131655,$14.35,"Workman Publishing Company, Inc.",2003,"American Poetry, U.S. Politics & Government - 1607 - 1811, Scores & Songbooks - General & Miscellaneous, American Revolution - Politics & Government, United States History - General & Miscellaneous, American Literature Anthologies, U.S. Politics & Governm",,400,6.00 (w) x 9.00 (h) x 1.09 (d)
